,Unnamed: 0_x,Reference_x,CatN1_x,CatN2_x,Cat_Price_x,CPC_medio_x,Impressions_x,Clics_x,Cost_x,Conversions_x,All_Conversions_x,Ads_Income_x,Ads_Income_All_x,ROAS_Ads_x,Dates,Unnamed: 0_y,Reference_y,CatN1_y,CatN2_y,Cat_Price_y,CPC_medio_y,Impressions_y,Clics_y,Cost_y,Conversions_y,All_Conversions_y,Ads_Income_y,Ads_Income_All_y,ROAS_Ads_y,Unnamed: 0,Reference,Page_Views
0,79,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03,79,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,90954,0.0
1,80,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04,80,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,90954,0.0
2,81,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05,81,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,90954,0.0
3,82,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,82,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,90954,0.0
4,83,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07,83,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,90954,0.0
5,84,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08,84,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,90954,0.0
6,85,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09,85,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,90954,0.0
7,86,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10,86,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,90954,0.0
8,87,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11,87,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,90954,0.0
9,88,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12,88,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,90954,0.0
10,89,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-13,89,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,90954,0.0
11,90,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-14,90,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,90954,0.0
12,91,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-15,91,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,90954,0.0
13,92,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16,92,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,90954,0.0
14,93,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-17,93,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,90954,0.0
15,94,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-18,94,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,90954,0.0
16,95,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-19,95,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,90954,0.0
17,96,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-20,96,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,90954,0.0
18,97,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-21,97,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,90954,0.0
19,98,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-22,98,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,90954,0.0
20,99,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-23,99,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,90954,0.0
21,100,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-24,100,90954.0,muebles,"consolas, recibidores y tocadores",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,90954,0.0
